사고다발지fid,사고다발지id,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6789575,2022051,1150010300,11500001,서울특별시 강서구1,서울특별시 강서구 화곡동(우장공원입구교차로 부근),3,6,0,4,2,0,126.8507243,37.55333924,"{""type"":""Polygon"",""coordinates"":[[[126.8516226,37.55333924],[126.85160534,37.5532003],[126.85155422,37.5530667],[126.8514712,37.55294358],[126.85135949,37.55283565],[126.85122336,37.55274709],[126.85106805,37.55268127],[126.85089954,37.55264075],[126.85072428,37.55262706],[126.85054903,37.55264075],[126.85038051,37.55268127],[126.85022521,37.55274709],[126.85008908,37.55283565],[126.84997736,37.55294358],[126.84989435,37.5530667],[126.84984323,37.5532003],[126.84982597,37.55333924],[126.84984323,37.55347818],[126.84989435,37.55361177],[126.84997736,37.5537349],[126.85008908,37.55384282],[126.85022521,37.55393139],[126.85038051,37.5539972],[126.85054903,37.55403772],[126.85072428,37.55405141],[126.85089954,37.55403772],[126.85106805,37.5539972],[126.85122336,37.55393139],[126.85135949,37.55384282],[126.8514712,37.5537349],[126.85155422,37.55361177],[126.85160534,37.55347818],[126.8516226,37.55333924]]]}"
6792356,2022051,1150010500,11500002,서울특별시 강서구2,서울특별시 강서구 마곡동(마곡역교차로 부근),3,5,0,3,2,0,126.8268923,37.55969544,"{""type"":""Polygon"",""coordinates"":[[[126.82779059,37.55969544],[126.82777333,37.55955651],[126.82772221,37.55942293],[126.8276392,37.55929981],[126.82752748,37.5591919],[126.82739135,37.55910334],[126.82723605,37.55903753],[126.82706753,37.55899701],[126.82689228,37.55898333],[126.82671702,37.55899701],[126.82654851,37.55903753],[126.8263932,37.55910334],[126.82625707,37.5591919],[126.82614535,37.55929981],[126.82606234,37.55942293],[126.82601122,37.55955651],[126.82599396,37.55969544],[126.82601122,37.55983437],[126.82606234,37.55996795],[126.82614535,37.56009107],[126.82625707,37.56019898],[126.8263932,37.56028754],[126.82654851,37.56035334],[126.82671702,37.56039387],[126.82689228,37.56040755],[126.82706753,37.56039387],[126.82723605,37.56035334],[126.82739135,37.56028754],[126.82752748,37.56019898],[126.8276392,37.56009107],[126.82772221,37.55996795],[126.82777333,37.55983437],[126.82779059,37.55969544]]]}"
6789499,2022051,1150010300,11500003,서울특별시 강서구3,서울특별시 강서구 화곡동(강서구청입구 부근),3,4,0,3,1,0,126.8525153,37.55569257,"{""type"":""Polygon"",""coordinates"":[[[126.85341365,37.55569257],[126.85339639,37.55555363],[126.85334527,37.55542004],[126.85326226,37.55529692],[126.85315054,37.555189],[126.85301442,37.55510043],[126.85285911,37.55503462],[126.85269059,37.5549941],[126.85251534,37.55498041],[126.85234009,37.5549941],[126.85217157,37.55503462],[126.85201626,37.55510043],[126.85188013,37.555189],[126.85176842,37.55529692],[126.8516854,37.55542004],[126.85163428,37.55555363],[126.85161702,37.55569257],[126.85163428,37.5558315],[126.8516854,37.55596509],[126.85176842,37.55608822],[126.85188013,37.55619613],[126.85201626,37.5562847],[126.85217157,37.5563505],[126.85234009,37.55639103],[126.85251534,37.55640471],[126.85269059,37.55639103],[126.85285911,37.5563505],[126.85301442,37.5562847],[126.85315054,37.55619613],[126.85326226,37.55608822],[126.85334527,37.55596509],[126.85339639,37.5558315],[126.85341365,37.55569257]]]}"
6789584,2022051,1153010300,11530001,서울특별시 구로구1,서울특별시 구로구 가리봉동(가산동교차로 부근),3,5,1,2,2,0,126.8820807,37.48518517,"{""type"":""Polygon"",""coordinates"":[[[126.882979,37.48518517],[126.88296174,37.48504611],[126.88291062,37.48491239],[126.88282761,37.48478915],[126.88271589,37.48468113],[126.88257977,37.48459248],[126.88242446,37.48452661],[126.88225594,37.48448604],[126.88208069,37.48447235],[126.88190544,37.48448604],[126.88173692,37.48452661],[126.88158161,37.48459248],[126.88144548,37.48468113],[126.88133377,37.48478915],[126.88125075,37.48491239],[126.88119963,37.48504611],[126.88118237,37.48518517],[126.88119963,37.48532424],[126.88125075,37.48545796],[126.88133377,37.48558119],[126.88144548,37.48568921],[126.88158161,37.48577786],[126.88173692,37.48584373],[126.88190544,37.4858843],[126.88208069,37.48589799],[126.88225594,37.4858843],[126.88242446,37.48584373],[126.88257977,37.48577786],[126.88271589,37.48568921],[126.88282761,37.48558119],[126.88291062,37.48545796],[126.88296174,37.48532424],[126.882979,37.48518517]]]}"
6790534,2022051,1153010700,11530002,서울특별시 구로구2,서울특별시 구로구 개봉동(개봉1동사거리 부근),3,9,0,6,3,0,126.8461901,37.5021177,"{""type"":""Polygon"",""coordinates"":[[[126.84708843,37.5021177],[126.84707117,37.50197867],[126.84702005,37.50184498],[126.84693704,37.50172177],[126.84682532,37.50161377],[126.84668919,37.50152514],[126.84653388,37.50145928],[126.84636537,37.50141873],[126.84619011,37.50140504],[126.84601486,37.50141873],[126.84584634,37.50145928],[126.84569104,37.50152514],[126.84555491,37.50161377],[126.84544319,37.50172177],[126.84536018,37.50184498],[126.84530906,37.50197867],[126.8452918,37.5021177],[126.84530906,37.50225673],[126.84536018,37.50239042],[126.84544319,37.50251363],[126.84555491,37.50262163],[126.84569104,37.50271025],[126.84584634,37.50277611],[126.84601486,37.50281666],[126.84619011,37.50283036],[126.84636537,37.50281666],[126.84653388,37.50277611],[126.84668919,37.50271025],[126.84682532,37.50262163],[126.84693704,37.50251363],[126.84702005,37.50239042],[126.84707117,37.50225673],[126.84708843,37.5021177]]]}"
6792430,2022051,1153010600,11530003,서울특별시 구로구3,서울특별시 구로구 고척동(개봉사거리 부근),3,9,0,6,2,1,126.8561859,37.49748557,"{""type"":""Polygon"",""coordinates"":[[[126.85708419,37.49748557],[126.85706692,37.49734653],[126.85701581,37.49721283],[126.85693279,37.49708961],[126.85682107,37.49698161],[126.85668495,37.49689298],[126.85652964,37.49682712],[126.85636112,37.49678656],[126.85618587,37.49677286],[126.85601062,37.49678656],[126.8558421,37.49682712],[126.85568679,37.49689298],[126.85555067,37.49698161],[126.85543895,37.49708961],[126.85535593,37.49721283],[126.85530482,37.49734653],[126.85528755,37.49748557],[126.85530482,37.49762462],[126.85535593,37.49775831],[126.85543895,37.49788153],[126.85555067,37.49798953],[126.85568679,37.49807816],[126.8558421,37.49814402],[126.85601062,37.49818458],[126.85618587,37.49819828],[126.85636112,37.49818458],[126.85652964,37.49814402],[126.85668495,37.49807816],[126.85682107,37.49798953],[126.85693279,37.49788153],[126.85701581,37.49775831],[126.85706692,37.49762462],[126.85708419,37.49748557]]]}"
6792420,2022051,1153010800,11530004,서울특별시 구로구4,서울특별시 구로구 오류동(시티월드앞교차로 부근),3,10,0,4,6,0,126.8399199,37.49469175,"{""type"":""Polygon"",""coordinates"":[[[126.84081818,37.49469175],[126.84080092,37.4945527],[126.8407498,37.494419],[126.84066678,37.49429577],[126.84055507,37.49418777],[126.84041894,37.49409913],[126.84026363,37.49403327],[126.84009511,37.49399271],[126.83991986,37.49397901],[126.83974461,37.49399271],[126.83957609,37.49403327],[126.83942078,37.49409913],[126.83928466,37.49418777],[126.83917294,37.49429577],[126.83908993,37.494419],[126.83903881,37.4945527],[126.83902155,37.49469175],[126.83903881,37.4948308],[126.83908993,37.4949645],[126.83917294,37.49508772],[126.83928466,37.49519572],[126.83942078,37.49528436],[126.83957609,37.49535022],[126.83974461,37.49539078],[126.83991986,37.49540448],[126.84009511,37.49539078],[126.84026363,37.49535022],[126.84041894,37.49528436],[126.84055507,37.49519572],[126.84066678,37.49508772],[126.8407498,37.4949645],[126.84080092,37.4948308],[126.84081818,37.49469175]]]}"
6792354,2022051,1153010200,11530005,서울특별시 구로구5,서울특별시 구로구 구로동(두산아파트 부근),3,7,0,3,4,0,126.8890727,37.48774533,"{""type"":""Polygon"",""coordinates"":[[[126.88997103,37.48774533],[126.88995377,37.48760627],[126.88990265,37.48747255],[126.88981963,37.48734932],[126.88970792,37.48724131],[126.88957179,37.48715266],[126.88941648,37.48708679],[126.88924796,37.48704623],[126.88907271,37.48703253],[126.88889746,37.48704623],[126.88872894,37.48708679],[126.88857363,37.48715266],[126.88843751,37.48724131],[126.88832579,37.48734932],[126.88824278,37.48747255],[126.88819166,37.48760627],[126.8881744,37.48774533],[126.88819166,37.48788439],[126.88824278,37.48801811],[126.88832579,37.48814134],[126.88843751,37.48824935],[126.88857363,37.488338],[126.88872894,37.48840387],[126.88889746,37.48844443],[126.88907271,37.48845813],[126.88924796,37.48844443],[126.88941648,37.48840387],[126.88957179,37.488338],[126.88970792,37.48824935],[126.88981963,37.48814134],[126.88990265,37.48801811],[126.88995377,37.48788439],[126.88997103,37.48774533]]]}"
6792454,2022051,1153010200,11530006,서울특별시 구로구6,서울특별시 구로구 구로동(고대구로병원사거리 부근),3,5,0,3,2,0,126.8829233,37.49276096,"{""type"":""Polygon"",""coordinates"":[[[126.88382157,37.49276096],[126.88380431,37.49262191],[126.88375319,37.4924882],[126.88367018,37.49236497],[126.88355846,37.49225696],[126.88342234,37.49216832],[126.88326703,37.49210246],[126.88309851,37.4920619],[126.88292326,37.4920482],[126.88274801,37.4920619],[126.88257949,37.49210246],[126.88242418,37.49216832],[126.88228805,37.49225696],[126.88217634,37.49236497],[126.88209332,37.4924882],[126.8820422,37.49262191],[126.88202494,37.49276096],[126.8820422,37.49290001],[126.88209332,37.49303371],[126.88217634,37.49315694],[126.88228805,37.49326495],[126.88242418,37.49335358],[126.88257949,37.49341945],[126.88274801,37.49346001],[126.88292326,37.4934737],[126.88309851,37.49346001],[126.88326703,37.49341945],[126.88342234,37.49335358],[126.88355846,37.49326495],[126.88367018,37.49315694],[126.88375319,37.49303371],[126.88380431,37.49290001],[126.88382157,37.49276096]]]}"
6792384,2022051,1153010600,11530007,서울특별시 구로구7,서울특별시 구로구 고척동(구로소방서앞 부근),3,3,0,3,0,0,126.8652297,37.4982556,"{""type"":""Polygon"",""coordinates"":[[[126.86612801,37.4982556],[126.86611075,37.49811656],[126.86605963,37.49798286],[126.86597661,37.49785964],[126.8658649,37.49775164],[126.86572877,37.49766301],[126.86557346,37.49759715],[126.86540494,37.49755659],[126.86522969,37.4975429],[126.86505444,37.49755659],[126.86488592,37.49759715],[126.86473061,37.49766301],[126.86459449,37.49775164],[126.86448277,37.49785964],[126.86439976,37.49798286],[126.86434864,37.49811656],[126.86433138,37.4982556],[126.86434864,37.49839464],[126.86439976,37.49852834],[126.86448277,37.49865155],[126.86459449,37.49875955],[126.86473061,37.49884818],[126.86488592,37.49891404],[126.86505444,37.4989546],[126.86522969,37.49896829],[126.86540494,37.4989546],[126.86557346,37.49891404],[126.86572877,37.49884818],[126.8658649,37.49875955],[126.86597661,37.49865155],[126.86605963,37.49852834],[126.86611075,37.49839464],[126.86612801,37.4982556]]]}"
6789471,2022051,1153010700,11530008,서울특별시 구로구8,서울특별시 구로구 개봉동(오류IC 부근),3,3,0,3,0,0,126.8482547,37.49888424,"{""type"":""Polygon"",""coordinates"":[[[126.84915299,37.49888424],[126.84913573,37.4987452],[126.84908461,37.49861151],[126.84900159,37.49848829],[126.84888988,37.49838029],[126.84875375,37.49829166],[126.84859844,37.4982258],[126.84842992,37.49818524],[126.84825467,37.49817155],[126.84807942,37.49818524],[126.8479109,37.4982258],[126.84775559,37.49829166],[126.84761947,37.49838029],[126.84750775,37.49848829],[126.84742474,37.49861151],[126.84737362,37.4987452],[126.84735636,37.49888424],[126.84737362,37.49902328],[126.84742474,37.49915698],[126.84750775,37.49928019],[126.84761947,37.49938819],[126.84775559,37.49947682],[126.8479109,37.49954268],[126.84807942,37.49958324],[126.84825467,37.49959693],[126.84842992,37.49958324],[126.84859844,37.49954268],[126.84875375,37.49947682],[126.84888988,37.49938819],[126.84900159,37.49928019],[126.84908461,37.49915698],[126.84913573,37.49902328],[126.84915299,37.49888424]]]}"
6789571,2022051,1153010200,11530009,서울특별시 구로구9,서울특별시 구로구 구로동(대륭포스트타워2차 부근),3,3,0,3,0,0,126.8965554,37.48562053,"{""type"":""Polygon"",""coordinates"":[[[126.89745369,37.48562053],[126.89743643,37.48548147],[126.89738531,37.48534775],[126.8973023,37.48522451],[126.89719058,37.48511649],[126.89705445,37.48502785],[126.89689915,37.48496197],[126.89673063,37.48492141],[126.89655538,37.48490771],[126.89638012,37.48492141],[126.89621161,37.48496197],[126.8960563,37.48502785],[126.89592017,37.48511649],[126.89580845,37.48522451],[126.89572544,37.48534775],[126.89567432,37.48548147],[126.89565706,37.48562053],[126.89567432,37.4857596],[126.89572544,37.48589332],[126.89580845,37.48601655],[126.89592017,37.48612457],[126.8960563,37.48621322],[126.89621161,37.48627909],[126.89638012,37.48631965],[126.89655538,37.48633335],[126.89673063,37.48631965],[126.89689915,37.48627909],[126.89705445,37.48621322],[126.89719058,37.48612457],[126.8973023,37.48601655],[126.89738531,37.48589332],[126.89743643,37.4857596],[126.89745369,37.48562053]]]}"
6792337,2022051,1154510300,11545001,서울특별시 금천구1,서울특별시 금천구 시흥동(시흥사거리 부근),3,5,0,3,2,0,126.9006472,37.45481491,"{""type"":""Polygon"",""coordinates"":[[[126.9015455,37.45481491],[126.90152824,37.45467579],[126.90147712,37.45454201],[126.90139411,37.45441872],[126.90128239,37.45431066],[126.90114626,37.45422198],[126.90099096,37.45415608],[126.90082244,37.4541155],[126.90064719,37.45410179],[126.90047193,37.4541155],[126.90030342,37.45415608],[126.90014811,37.45422198],[126.90001198,37.45431066],[126.89990027,37.45441872],[126.89981725,37.45454201],[126.89976613,37.45467579],[126.89974887,37.45481491],[126.89976613,37.45495403],[126.89981725,37.45508781],[126.89990027,37.45521109],[126.90001198,37.45531915],[126.90014811,37.45540784],[126.90030342,37.45547374],[126.90047193,37.45551432],[126.90064719,37.45552802],[126.90082244,37.45551432],[126.90099096,37.45547374],[126.90114626,37.45540784],[126.90128239,37.45531915],[126.90139411,37.45521109],[126.90147712,37.45508781],[126.90152824,37.45495403],[126.9015455,37.45481491]]]}"
6792347,2022051,1154510100,11545002,서울특별시 금천구2,서울특별시 금천구 가산동(월드메르디앙벤처센타 부근),3,3,0,3,0,0,126.8848632,37.47690722,"{""type"":""Polygon"",""coordinates"":[[[126.88576153,37.47690722],[126.88574427,37.47676814],[126.88569315,37.4766344],[126.88561014,37.47651115],[126.88549842,37.47640312],[126.88536229,37.47631446],[126.88520699,37.47624858],[126.88503847,37.47620801],[126.88486321,37.47619431],[126.88468796,37.47620801],[126.88451944,37.47624858],[126.88436414,37.47631446],[126.88422801,37.47640312],[126.88411629,37.47651115],[126.88403328,37.4766344],[126.88398216,37.47676814],[126.8839649,37.47690722],[126.88398216,37.4770463],[126.88403328,37.47718003],[126.88411629,37.47730329],[126.88422801,37.47741132],[126.88436414,37.47749997],[126.88451944,37.47756585],[126.88468796,37.47760642],[126.88486321,37.47762012],[126.88503847,37.47760642],[126.88520699,37.47756585],[126.88536229,37.47749997],[126.88549842,37.47741132],[126.88561014,37.47730329],[126.88569315,37.47718003],[126.88574427,37.4770463],[126.88576153,37.47690722]]]}"
6792366,2022051,1156012300,11560001,서울특별시 영등포구1,서울특별시 영등포구 문래동5가(신정교 부근),3,15,0,5,9,1,126.882507,37.5158334,"{""type"":""Polygon"",""coordinates"":[[[126.88340533,37.5158334],[126.88338806,37.51569439],[126.88333695,37.51556073],[126.88325393,37.51543754],[126.88314221,37.51532956],[126.88300609,37.51524095],[126.88285078,37.51517511],[126.88268226,37.51513456],[126.88250701,37.51512087],[126.88233176,37.51513456],[126.88216324,37.51517511],[126.88200793,37.51524095],[126.88187181,37.51532956],[126.88176009,37.51543754],[126.88167707,37.51556073],[126.88162596,37.51569439],[126.88160869,37.5158334],[126.88162596,37.51597241],[126.88167707,37.51610607],[126.88176009,37.51622926],[126.88187181,37.51633723],[126.88200793,37.51642585],[126.88216324,37.51649169],[126.88233176,37.51653224],[126.88250701,37.51654593],[126.88268226,37.51653224],[126.88285078,37.51649169],[126.88300609,37.51642585],[126.88314221,37.51633723],[126.88325393,37.51622926],[126.88333695,37.51610607],[126.88338806,37.51597241],[126.88340533,37.5158334]]]}"
6789649,2022051,1156013300,11560002,서울특별시 영등포구2,서울특별시 영등포구 대림동(구로디지털단지역앞교 부근),3,5,0,3,2,0,126.9028965,37.4847514,"{""type"":""Polygon"",""coordinates"":[[[126.90379486,37.4847514],[126.90377759,37.48461233],[126.90372648,37.48447861],[126.90364346,37.48435537],[126.90353174,37.48424735],[126.90339562,37.4841587],[126.90324031,37.48409283],[126.90307179,37.48405226],[126.90289654,37.48403857],[126.90272129,37.48405226],[126.90255277,37.48409283],[126.90239746,37.4841587],[126.90226134,37.48424735],[126.90214962,37.48435537],[126.90206661,37.48447861],[126.90201549,37.48461233],[126.90199822,37.4847514],[126.90201549,37.48489046],[126.90206661,37.48502418],[126.90214962,37.48514742],[126.90226134,37.48525544],[126.90239746,37.48534409],[126.90255277,37.48540996],[126.90272129,37.48545052],[126.90289654,37.48546422],[126.90307179,37.48545052],[126.90324031,37.48540996],[126.90339562,37.48534409],[126.90353174,37.48525544],[126.90364346,37.48514742],[126.90372648,37.48502418],[126.90377759,37.48489046],[126.90379486,37.4847514]]]}"
